1.072880211591451,1.0567674129893048,3
0.2808808033533299,0.9100346843980258,3
1.438464835490131,1.9863668294285657,3
1.1941345832853931,0.6554720427658876,2
0.9809578756015713,0.607986150517251,3
0.03408209236292992,1.604877658008719,4
1.3486991910883392,0.7154638780096869,2
1.4725884616588314,1.8934752105362336,2
1.8860151813875763,0.04340968241317489,4
0.6918626910744861,1.046992125793708,4
0.6723799412967104,1.0069751249358245,4
1.2490362530654464,0.4591174544216552,1
1.323144763257674,0.020529880401794154,4
1.7228486200426645,0.18251481098363898,2
1.4137127768921454,1.298624191320594,1
1.653729916614437,0.6252477614612699,1
1.8284901294721605,1.1851973402308653,3
1.2592769703828357,1.668304198384446,2
1.3378964510434117,1.2620694467592217,1
1.9403188090224628,0.7062331531657915,4
1.271172239084503,0.7553329471805743,2
1.688474061056781,1.161737323742748,2
1.2796726237687892,1.0883367041266052,3
1.1643030673186878,0.13639069608101795,4
0.8747908024909996,1.8225353358933885,4
0.4358623495595422,0.03348043123731004,3
0.6766071916894199,1.6825538331411534,1
1.1506717363343315,0.22529956604150492,1
0.12381373386837269,0.8793955278678449,3
0.259807506942082,1.1360452238869416,1
0.7724155962098598,1.5257996079432852,1
1.3210377261889343,0.47280526715911364,1
0.2501663731875736,1.5803330772472097,2
1.8786197279616879,1.7609444060690587,3
1.4356444616963,0.46187932000431275,1
0.4505825865057982,0.8265290081113794,2
0.49533377187271066,1.2437643972988695,1
0.25001995713788894,0.4172578704102563,1
0.03902233990601056,1.1668394865157543,4
0.9251230782606825,0.7646942026639403,3
1.8432880621247225,1.1034169872677837,3
0.3233850866046599,0.5644227067024781,2
1.3447917781280245,1.559034677313114,2
1.5686127535136356,0.5870829926838452,1
1.4195531459962707,1.8166018264241084,2
0.5850835664959002,0.932059413286245,1
1.8413353531781695,1.907558179536572,3
1.6113899129804297,0.7969351927116535,1
1.2517203782663648,0.23725564333155336,1
1.2172146045864525,0.5596466093860255,2
0.4764081718305242,0.8968497167977116,2
0.8694859712573444,1.9566019732038575,4
1.5867261231955203,1.9615670109878047,3
0.19006303667558067,1.1888568821589478,1
0.2322894053225979,1.4052922847814389,1
1.7053051079174535,1.899767024240252,3
1.4602049635180991,0.6539972159043492,2
1.1085825526968511,0.14136635006399811,4
1.4881651051965763,1.2556107985115792,1
0.839989129984025,1.6830476509182295,1
1.7132305295373933,1.6615097474689058,1
1.1332196729657231,1.314950293190844,1
0.615054912817411,0.6948850751452984,1
1.5877788859351896,0.15978802068798292,2
0.15175648988372448,1.9238197579891538,4
1.7953913532638879,0.4306775662658775,2
1.7485956101846731,0.8619893259841978,1
1.5826856352048448,1.5588577142051736,1
1.0440701635394427,0.6874769374296081,4
0.027927883014762678,1.1640158320502318,4
0.1849931558034712,2.711435032229925E-4,3
1.5677843242815592,0.9512671592051132,4
1.6515715182085098,0.03159370458329924,4
1.230794595999113,1.2926607629810394,1
